Rv_ID,Gene name,Geneid/Contrast_id,is_sdr,func_tuberculist,function_sanger,redox_enzyme,function_redox_,Function,groups,COG,cog_annot,UK_score_4,u1,u2,u3,u1_tn,u2_tn
Rv0829,Rv0829,854.0,0.0,insertion seqs and phages,"probable transposase fragment, highly similarsim",0.0,,Mobile element protein,0.0,L,"Replication, recombination and repair ",0.0,-0.4785929,-2.150426,-0.3653187,-5.677795400000001,1.9489235
Rv0830,Rv0830,855.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,O-Methyltransferase involved in polyketide biosynthesis,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.6259644,-1.9009411,0.5784781,-5.830523,1.2971975
Rv0831c,Rv0831c,856.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.203034,-0.28267329999999996,0.6714884,-5.8552523,1.2529233
Rv0832,PE_PGRS12,857.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE_PGRS family protein,0.0,S,Function unknown ,0.0,2.80923,0.23736936,0.3520772,-5.829567400000001,1.2831787000000001
Rv0833,PE_PGRS13,858.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,,0.0,S,Function unknown ,0.0,2.9164195,0.115203515,0.106635496,11.843755,-5.9586773
Rv0834c,PE_PGRS14,859.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE-PGRS FAMILY PROTEIN,0.0,S,Function unknown ,0.0,3.2524319999999998,-1.0367959,0.48505887,-5.865175700000001,1.2649358999999998
Rv0835,lpqQ,860.0,0.0,cell wall and cell processes,lipoprotein,0.0,,POSSIBLE LIPOPROTEIN LPQQ,0.0,S,Function unknown ,0.0,3.264935,-1.5138999,0.53339094,8.062788000000001,-4.187634
Rv0836c,Rv0836c,861.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,0.3702037,-0.9620196,0.94365865,-5.824369,1.252557
Rv0837c,Rv0837c,862.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,COG4861: Uncharacterized protein conserved in bacteria,0.0,S,Function unknown ,0.0,2.3284845,-0.49150649999999996,0.95979625,8.194686,-1.9100566000000003
Rv0838,lpqR,863.0,0.0,cell wall and cell processes,lipoprotein,0.0,,D-alanyl-D-alanine dipeptidase,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,1.9794052,1.5301492,1.1307566999999998,-5.7163177,1.3436893
Rv0839,Rv0839,864.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Methyltransferase (EC 2.1.1.-),0.0,QR,,0.0,2.4349897,-0.7796907,0.6843075,1.4785895,-2.2804275
Rv0840c,pip,865.0,0.0,intermediary metabolism and respiration,probable proline iminopeptidase,0.0,,Proline iminopeptidase (EC 3.4.11.5),0.0,R,General function prediction only ,0.0,2.8213310000000003,-0.8996164000000001,1.4934742,-5.8217120000000016,1.2674708000000001
Rv0841,Rv0841,866.0,0.0,cell wall and cell processes,,0.0,,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,GEPR,,0.0,2.1542203,-0.5037555,0.62749946,-5.8511972000000005,1.2613975
Rv0842,Rv0842,867.0,0.0,cell wall and cell processes,Unknown integral membrane protein,0.0,,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,2.94713,0.054960105999999995,0.2791342,-5.815551999999999,1.373241
Rv0843,Rv0843,868.0,0.0,intermediary metabolism and respiration,similar to various dehydrogenases,0.0,,PROBABLE DEHYDROGENASE,0.0,C,Energy production and conversion ,0.0,2.2255222999999997,0.23535313,1.9872216,-5.846218599999999,1.2830377
Rv0844c,narL,869.0,0.0,regulatory proteins,two-component response regulator,0.0,,"DNA-binding response regulator, LuxR family",0.0,TK,,0.0,2.8615282000000004,0.032420676,1.6119371999999998,-5.7810893,1.3217682
Rv0845,Rv0845,870.0,0.0,regulatory proteins,sensor histidine kinase,0.0,,POSSIBLE TWO COMPONENT SENSOR KINASE,0.0,T,Signal transduction mechanisms ,0.0,2.1310130000000003,0.31200418,1.7781531000000004,11.687812,-6.0423800000000005
Rv0846c,Rv0846c,871.0,0.0,intermediary metabolism and respiration,similar to several L-ascorbate oxidases,0.0,,Multicopper oxidase,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,3.7458477,-2.080286,1.127899,-5.762498,1.331024
Rv0847,lpqS,872.0,0.0,cell wall and cell processes,lipoprotein,0.0,,PROBABLE LIPOPROTEIN LPQS,0.0,S,Function unknown ,0.0,3.7428193,-2.070739,1.1235808999999999,-5.6447650000000005,1.4237335
Rv0848,cysK2,873.0,0.0,intermediary metabolism and respiration,putative cysteine synthase,0.0,,Cysteine synthase (EC 2.5.1.47),0.0,E,Amino acid transport and metabolism ,0.0,3.7483837999999996,-2.0713866000000003,1.12255,7.2637043000000014,-3.6007303999999998
Rv0849,Rv0849,874.0,0.0,cell wall and cell processes,possible quinolone efflux pump,0.0,,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN,0.0,GEPR,,0.0,3.7229598,-2.0119886,1.197802,-5.6912675,1.3804923999999998
Rv0850,Rv0850,875.0,0.0,insertion seqs and phages,transposase fragment,0.0,,PUTATIVE TRANSPOSASE (FRAGMENT),0.0,L,"Replication, recombination and repair ",0.0,3.735335,-2.0195513,1.1671323,-5.7545642999999975,1.3390574
Rv0851c,Rv0851c,876.0,1.0,intermediary metabolism and respiration,Short-chain dehydrogenases/reductase,1.0,Function unknown; possibly involved in cellular metabolism.,Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),3.0,IQR,,3.0,3.2438602000000003,-0.8131281,1.3998369,-5.7590303,1.3262638999999998
Rv0852,fadD16,877.0,0.0,lipid metabolism,acyl-CoA synthase,0.0,,"Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD16",0.0,I,Lipid transport and metabolism ,0.0,2.5893990000000002,0.25103128,1.1664326999999999,5.2648725999999995,-1.9509071
Rv0853c,pdc,878.0,0.0,intermediary metabolism and respiration,pyruvate (or indolepyruvate) decarboxylase,1.0,"Possible indole-3-pyruvate decarboxylase; EC 4.1.1.74 [catalytic activity: 3-(indol-3-YL)pyruvate = 2-(indol-3-YL)acetaldehyde + CO2], or possible pyruvate decarboxylase; EC 4.1.1.1 [catalytic activity: a 2-oxo acid = an aldehyde + CO2].",Pyruvate decarboxylase (EC 4.1.1.1); Alpha-keto-acid decarboxylase (EC 4.1.1.-),0.0,GHR,,1.0,3.5338535,-0.9499966999999999,0.84045124,-5.713901,1.3494104999999998
Rv0854,Rv0854,879.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,H,Coenzyme transport and metabolism ,0.0,2.3348452999999996,-1.1280203000000002,1.991366,5.262908,-1.958461
Rv0855,far,880.0,0.0,lipid metabolism,fatty acyl-CoA racemase,0.0,,Alpha-methylacyl-CoA racemase (EC 5.1.99.4),0.0,C,Energy production and conversion ,0.0,2.732377,0.33178282,0.94465953,5.2324395,-1.9864619
Rv0856,Rv0856,881.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.0130699,0.61969143,0.25698408,6.4546779999999995,-4.876447
Rv0857,Rv0857,882.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.2755637,-1.5308932,0.25456545,10.442328,-1.2575549
Rv0858c,dapC,883.0,0.0,intermediary metabolism and respiration,possible aminotransferase,0.0,,putative aminotransferase,0.0,E,Amino acid transport and metabolism ,0.0,3.0753060000000003,-0.17715478,0.7997972,-5.694783999999999,1.3830686
Rv0859,fadA,884.0,0.0,lipid metabolism,"[beta] oxidation complex, subunit (acetyl-CoA",0.0,,3-ketoacyl-CoA thiolase [isoleucine degradation] (EC 2.3.1.16),0.0,I,Lipid transport and metabolism ,0.0,1.085683,-1.0065995,0.39156327,-5.6488,1.4189781000000001
Rv0860,fadB,885.0,0.0,lipid metabolism,hypothetical protein,1.0,Involved in fatty acid degradation (probably in fatty acid beta-oxidation cycle).,Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3),0.0,I,Lipid transport and metabolism ,0.0,1.5860933000000002,-0.89336085,0.7924239000000001,-5.5733394999999994,1.4778059
Rv0861c,ercc3,886.0,0.0,information pathways,probable DNA helicase,0.0,,DNA repair helicase,0.0,KL,,0.0,3.267436,-0.7503757,0.35221002,-5.655005,1.4076042
Rv0862c,Rv0862c,887.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,probable DNA-binding protein,0.0,S,Function unknown ,0.0,2.648568,-0.46365434,1.1917169,-5.5905533,1.4758423999999999
Rv0863,Rv0863,888.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.914917,-0.49182600000000004,0.16548882,-5.719571,1.356436
Rv0864,moaC2,889.0,0.0,intermediary metabolism and respiration,"molybdenum cofactor biosynthesis, protein C",0.0,,Molybdenum cofactor biosynthesis protein MoaC,0.0,H,Coenzyme transport and metabolism ,0.0,2.7088454,0.2330959,0.5559143,-5.687404,1.3768002000000001
Rv0865,mog,890.0,0.0,intermediary metabolism and respiration,molybdopterin biosynthesis,0.0,,Molybdenum cofactor biosynthesis protein MoaB,0.0,H,Coenzyme transport and metabolism ,0.0,2.7248187,0.5840107,0.27482855,8.048597000000001,-1.8988773999999997
Rv0866,moaE2,891.0,0.0,intermediary metabolism and respiration,molybdopterin-converting factor subunit 2,0.0,,Molybdenum cofactor biosynthesis protein MoaE,0.0,H,Coenzyme transport and metabolism ,0.0,2.075597,-0.0025433425,0.16535999,9.247813,-1.4556231000000002
Rv0867c,rpfA,892.0,0.0,cell wall and cell processes,probable exported protein,0.0,,,0.0,S,Function unknown ,0.0,1.1495228000000002,0.7738023,0.56264955,11.564352,-5.7607408
Rv0868c,moaD2,893.0,0.0,intermediary metabolism and respiration,molybdopterin converting factor subunit 1,0.0,,Molybdenum cofactor biosynthesis protein MoaD,0.0,H,Coenzyme transport and metabolism ,0.0,1.5730958000000002,-1.4814317,0.6741519,7.423832000000001,-3.5905158999999998
Rv0869c,moaA2,894.0,0.0,intermediary metabolism and respiration,"molybdenum cofactor biosynthesis, protein A",0.0,,Molybdenum cofactor biosynthesis protein MoaA,0.0,H,Coenzyme transport and metabolism ,0.0,3.1268055,-0.47065058,0.51808125,-5.731439,1.3567252
Rv0870c,Rv0870c,895.0,0.0,cell wall and cell processes,unknown hydrophobic protein,0.0,,FIG020413: transmembrane protein,0.0,S,Function unknown ,0.0,2.6966913,-0.61473495,0.23090552,-5.634748,1.4237037000000001
Rv0871,cspB,896.0,0.0,"virulence, detoxification, adaptation",probable cold shock protein,0.0,,Cold shock protein CspC,0.0,K,Transcription ,0.0,1.0647546,1.0180236999999999,0.8615871999999999,-5.646799,1.4194933
Rv0872c,PE_PGRS15,897.0,0.0,PE/PPE,PE_PGRS-family protein,0.0,,PE-PGRS virulence associated protein,0.0,S,Function unknown ,0.0,3.1610694,-1.1044319,1.7159393,-5.5344940000000005,1.643346
Rv0873,fadE10,898.0,0.0,lipid metabolism,acyl-CoA dehydrogenase,0.0,,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)",0.0,I,Lipid transport and metabolism ,0.0,3.1996882,-0.14306138,1.1520435,7.8931613,-2.1413944
Rv0874c,Rv0874c,899.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,3.0730459999999997,-0.5190095,1.1045007,-5.592327,1.4408453
Rv0875c,Rv0875c,900.0,0.0,cell wall and cell processes,possible exported protein,0.0,,POSSIBLE CONSERVED EXPORTED PROTEIN,0.0,S,Function unknown ,0.0,2.1286895,-0.2890876,0.7005511,10.335424,-0.60495055
Rv0876c,Rv0876c,901.0,0.0,cell wall and cell processes,possible membrane protein,0.0,,possible membrane protein,0.0,GEPR,,0.0,0.86913943,-0.1601015,1.3874886,-5.6493917,1.4099226
Rv0877,Rv0877,902.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.7115183,-0.5990798,0.22458158,-5.6560135,1.398562
Rv0878c,PPE13,903.0,0.0,PE/PPE,PPE-family protein,0.0,,PPE family protein,0.0,S,Function unknown ,0.0,1.0889037,-0.46302885,0.28090820000000005,-5.6905003,1.3732788999999999
Rv0879c,Rv0879c,904.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,1.9389011000000005,0.53356826,0.5665686,-5.6450973,1.4224641000000002
Rv0880,Rv0880,905.0,0.0,regulatory proteins,conserved hypothetical protein,0.0,,"Transcriptional regulator, MarR family",0.0,K,Transcription ,0.0,0.8664656,-0.9099674000000001,1.2141001,11.993075,-6.22089
Rv0881,Rv0881,906.0,0.0,intermediary metabolism and respiration,possible rRNA methyltransferase,0.0,,putative rRNA methylase,0.0,J,"Translation, ribosomal structure and biogenesis ",0.0,2.8878644,0.17103438,0.6261220999999999,9.710633,-1.5691711000000002
Rv0882,Rv0882,907.0,0.0,cell wall and cell processes,unknown hydrophobic protein,0.0,,PROBABLE TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,2.5813415,0.30348309999999995,0.46988273,9.037098,-1.7804197
Rv0883c,Rv0883c,908.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,-0.34435642,-0.39593717,0.15230191,8.011644,-1.9043988999999997
Rv0884c,serC,909.0,0.0,intermediary metabolism and respiration,phosphoserine aminotransferase,0.0,,Phosphoserine aminotransferase (EC 2.6.1.52),0.0,HE,,0.0,2.7243803,-0.56563747,0.96494603,10.381986,-0.5481649000000001
Rv0885,Rv0885,910.0,0.0,conserved hypotheticals,unknown transmembrane protein,0.0,,possible transmembrane protein,0.0,S,Function unknown ,0.0,3.2874184,-1.1407804,0.9084001,-5.6389427,1.4202373
Rv0886,fprB,911.0,0.0,intermediary metabolism and respiration,"ferredoxin, ferredoxin-NADP reductase",1.0,Serves as the first electron transfer protein in all the P450 systems [catalytic activity: reduced adrenodoxin + NADP+ = oxidized adrenodoxin + NADPH].,"Ferredoxin / Ferredoxin--NADP(+) reductase, actinobacterial (eukaryote-like) type (EC 1.18.1.2)",0.0,ER,,1.0,3.2760917999999997,-1.039525,0.8049208000000001,-5.5724816,1.4679588
Rv0887c,Rv0887c,912.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,Glyoxalase family protein,0.0,S,Function unknown ,0.0,2.7828984,-1.1755202,0.59446216,10.362891000000001,-0.6007669
Rv0888,Rv0888,913.0,0.0,cell wall and cell processes,possible membrane protein,0.0,,PROBABLE EXPORTED PROTEIN,0.0,S,Function unknown ,0.0,-0.1572662,-0.5965210999999999,-0.11415249,-5.693756,1.404323
Rv0889c,citA,914.0,0.0,intermediary metabolism and respiration,citrate synthase 2,0.0,,Citrate synthase (si) (EC 2.3.3.1),0.0,C,Energy production and conversion ,0.0,3.075796,-0.7113224,2.1929684,-5.5718502999999995,1.4723988000000001
Rv0890c,Rv0890c,915.0,0.0,regulatory proteins,transcriptional regulator (LuxR/UhpA family),0.0,,"Disease resistance domain-containing protein / Transcriptional regulator, LuxR family",0.0,K,Transcription ,0.0,1.3459398,0.11641557,0.15504074,-2.4487883999999998,-12.515685000000001
Rv0891c,Rv0891c,916.0,0.0,regulatory proteins,putative transcriptional regulator,0.0,,Adenylyl cyclase class-3/4/guanylyl cyclase,0.0,T,Signal transduction mechanisms ,0.0,1.9278346000000002,1.3217633,1.2317307,-5.4741125,1.5444853
Rv0892,Rv0892,917.0,0.0,intermediary metabolism and respiration,putative monooxygenase,1.0,Function unknown; probably involved in cellular metabolism.,Cyclohexanone monooxygenase (EC 1.14.13.22),0.0,P,Inorganic ion transport and metabolism ,2.0,1.1288518,0.12360729,1.0559087999999999,11.92657,-6.1973877
Rv0893c,Rv0893c,918.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,O-Methyltransferase involved in polyketide biosynthesis,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,1.6051799999999998,0.022546392000000002,0.6445809,-5.5957756,1.457064
Rv0894,Rv0894,919.0,0.0,regulatory proteins,putative transcriptional regulator,0.0,,Disease resistance domain-containing protein,0.0,R,General function prediction only ,0.0,0.6647704000000001,-0.63621396,0.06844716,-6.416932,2.5533197
Rv0895,Rv0895,920.0,0.0,lipid metabolism,conserved hypothetical protein,0.0,,Wax ester synthase/acyl-CoA:diacylglycerol acyltransferase,0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,2.2881452999999996,0.38820675,0.58616716,6.4813695,-4.8594300000000015
Rv0896,gltA2,921.0,0.0,intermediary metabolism and respiration,citrate synthase 1,0.0,,Citrate synthase (si) (EC 2.3.3.1),0.0,C,Energy production and conversion ,0.0,2.8149714,-0.49297297,1.7837296999999999,11.9550295,-6.0742507
Rv0897c,Rv0897c,922.0,0.0,intermediary metabolism and respiration,possible oxidoreductase,1.0,Function unknown; probably involved in cellular metabolism.,Beta-carotene ketolase (EC 1.14.-.-),0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",2.0,2.8565757,-0.106709115,0.5051051999999999,-5.499021,1.544977
Rv0898c,Rv0898c,923.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.7244368,-0.60524035,0.18980972,5.2577440000000015,-1.948639
Rv0899,ompA,924.0,0.0,cell wall and cell processes,member of OmpA family,0.0,,Outer membrane protein,0.0,M,Cell wall/membrane/envelope biogenesis ,0.0,3.0236932999999997,-0.5061931,1.8520358000000001,11.830217,-5.9719543
Rv0900,Rv0900,925.0,0.0,cell wall and cell processes,hypothetical protein,0.0,,POSSIBLE MEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,2.444449,-0.25859547,0.29206103,-5.5238013,1.5065268
Rv0901,Rv0901,926.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,POSSIBLE CONSERVED EXPORTED OR MEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,3.1881666,-0.6918335,1.6628729,-5.4532404,1.536985
Rv0902c,prrB,927.0,0.0,regulatory proteins,sensor histidine kinase,0.0,,Sensor-type histidine kinase prrB (EC 2.7.13.3),0.0,T,Signal transduction mechanisms ,0.0,3.658111,-0.80455834,1.2284318,9.64217,-1.6158566
Rv0903c,prrA,928.0,0.0,regulatory proteins,two-component response regulator,0.0,,DNA-binding response regulator,0.0,TK,,0.0,3.2951162000000003,-1.2288253999999998,0.8638145,-5.342642,1.6739963
Rv0904c,accD3,929.0,0.0,lipid metabolism,acetyl/propionyl CoA carboxylase [beta] subunit,0.0,,Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2),0.0,I,Lipid transport and metabolism ,0.0,3.1231089,-0.7548063,1.7202737000000001,-5.5672803,1.4549938
Rv0905,echA6,930.0,0.0,lipid metabolism,enoyl-CoA hydratase/isomerase superfamily (aka,0.0,,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,I,Lipid transport and metabolism ,0.0,2.9129505,0.662892,0.9789462,-5.3675413,1.6205854
Rv0906,Rv0906,931.0,0.0,conserved hypotheticals,probable membrane protein,0.0,,Outer membrane protein romA,0.0,R,General function prediction only ,0.0,2.7272196,0.47746643,0.6693939999999999,11.914814999999999,-6.2321005
Rv0907,Rv0907,932.0,0.0,cell wall and cell processes,probable penicillin binding protein,0.0,,Beta-lactamase (EC 3.5.2.6),0.0,V,Defense mechanisms ,0.0,3.8156765,-0.8386731,0.19938415,6.462256,-4.869416
Rv0908,ctpE,933.0,0.0,cell wall and cell processes,probable cation transport ATPase,0.0,,"Cation-transporting ATPase, E1-E2 family",0.0,P,Inorganic ion transport and metabolism ,0.0,2.1466993999999997,0.033450317,0.41833420000000004,-5.5353675,1.4740906
Rv0909,Rv0909,934.0,0.0,conserved hypotheticals,hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.6336107,-0.54756993,0.26236147,-5.4315760000000015,1.5789142
Rv0910,Rv0910,935.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,,0.0,S,Function unknown ,0.0,2.506353,0.26079407,0.9018292,1.4924628999999998,-2.224352
Rv0911,Rv0911,936.0,0.0,conserved hypotheticals,conserved hypothetical protein,0.0,,Putative hydroxylase,0.0,R,General function prediction only ,0.0,3.0664074,0.059260122,0.8661293999999999,-5.6360645,1.4039226999999999
Rv0912,Rv0912,937.0,0.0,cell wall and cell processes,conserved hypothetical protein,0.0,,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,0.0,S,Function unknown ,0.0,2.6771271,0.3164863,1.2197707,-5.4885054,1.5124156000000002
Rv0913c,Rv0913c,938.0,0.0,intermediary metabolism and respiration,probable dioxygenase,0.0,,"Lignostilbene-alpha,beta-dioxygenase and related enzymes",0.0,Q,"Secondary metabolites biosynthesis, transport and catabolism ",0.0,2.9644043,0.6243531,1.1842527,-5.557765,1.4610875
Rv0914c,Rv0914c,939.0,0.0,lipid metabolism,lipid transfer protein,0.0,,3-ketoacyl-CoA thiolase (EC 2.3.1.16),0.0,I,Lipid transport and metabolism ,0.0,3.4239252000000002,0.071196094,0.44856262,10.321783,-0.6086215
