Rv_ID,is_sdr,Function,groups,redox_enzyme,function_redox_,UK_score_4
Rv1111c,0.0,INTEGRAL MEMBRANE PROTEIN (Rhomboid family),0.0,0.0,,0.0
Rv1112,0.0,GTP-binding and nucleic acid-binding protein YchF,0.0,0.0,,0.0
Rv1113,0.0,,0.0,0.0,,0.0
Rv1114,0.0,PIN domain protein,0.0,0.0,,0.0
Rv1115,0.0,,0.0,0.0,,0.0
Rv1116,0.0,,0.0,0.0,,0.0
Rv1116A,0.0,PE family protein,0.0,0.0,,0.0
Rv1117,0.0,,0.0,0.0,,0.0
Rv1118c,0.0,,0.0,0.0,,0.0
Rv1119c,0.0,,0.0,0.0,,0.0
Rv1120c,0.0,lipJ,0.0,0.0,,0.0
Rv1121,0.0,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),0.0,1.0,"Involved in pentose phosphate pathway (first step) [catalytic activity: D-glucose 6-phosphate + NADP(+) = D-glucono-1,5-lactone 6-phosphate + NADPH.]",0.0
Rv1122,0.0,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",0.0,1.0,Involved in hexose monophosphate shunt (pentose phosphate pathway). [catalytic activity: 6-phospho-D-gluconate + NADP+ = D-ribulose 5-phosphate + CO2 + NADPH],0.0
Rv1123c,0.0,Possible peroxidase bpoB (Non-haem peroxidase) (EC 1.11.1.-),0.0,0.0,,0.0
Rv1124,0.0,Probable epoxide hydrolase ephC (EC 3.3.2.9),0.0,0.0,,0.0
Rv1125,0.0,,0.0,0.0,,0.0
Rv1126c,0.0,,0.0,0.0,,0.0
Rv1127c,0.0,"Pyruvate,phosphate dikinase (EC 2.7.9.1)",0.0,0.0,,0.0
Rv1128c,0.0,,0.0,0.0,,0.0
Rv1129c,0.0,"Transcriptional regulator, XRE family",0.0,0.0,,0.0
Rv1130,0.0,2-methylcitrate dehydratase (EC 4.2.1.79),0.0,0.0,,0.0
Rv1131,0.0,2-methylcitrate synthase (EC 2.3.3.5),0.0,0.0,,0.0
Rv1132,0.0,CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1133c,0.0,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14),0.0,0.0,,0.0
Rv1134,0.0,MTCI65.01 protein,0.0,0.0,,0.0
Rv1135A,0.0,ketoacyl-CoA thiolase-related protein,0.0,0.0,,0.0
Rv1135c,0.0,PE family protein,0.0,0.0,,0.0
Rv1136,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv1137c,0.0,,0.0,0.0,,0.0
Rv1138c,0.0,PUTATIVE OXIDOREDUCTASE,0.0,1.0,Function unknown; probably involved in cellular metabolism.,3.0
Rv1139c,0.0,,0.0,0.0,,0.0
Rv1140,0.0,PROBABLE INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1141c,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv1142c,0.0,Enoyl-CoA hydratase (EC 4.2.1.17),0.0,0.0,,0.0
Rv1143,0.0,Alpha-methylacyl-CoA racemase (EC 5.1.99.4),0.0,0.0,,0.0
Rv1144,1.0,3-hydroxyacyl-CoA dehydrogenase [isoleucine degradation] (EC 1.1.1.35),3.0,1.0,Function unknown; supposedly involved in cellular metabolism.,3.0
Rv1145,0.0,,0.0,0.0,,0.0
Rv1146,0.0,Transmembrane transport protein MmpL13b,0.0,0.0,,0.0
Rv1147,0.0,Methyltransferase (EC 2.1.1.-),0.0,0.0,,0.0
Rv1148c,0.0,Partial REP13E12 repeat protein,0.0,0.0,,0.0
Rv1149,0.0,,0.0,0.0,,0.0
Rv1150,0.0,,0.0,0.0,,0.0
Rv1151c,0.0,NAD-dependent protein deacetylase of SIR2 family,0.0,1.0,Involved in transcriptional mechanism,1.0
Rv1152,0.0,"Transcriptional regulator, GntR family",0.0,0.0,,0.0
Rv1153c,0.0,omt (omt),0.0,0.0,,0.0
Rv1154c,0.0,,0.0,0.0,,0.0
Rv1155,0.0,"Pyridoxine 5'-phosphate oxidase, Rv1155",0.0,1.0,May be involved in biosynthesis of pyridoxine (vitamin B6) and pyridoxal phosphate. Oxidize PNP and PMP into pyridoxal 5'-phosphate (PLP) [catalytic activity: pyridoxamine 5'-phosphate + H2O + O2 = pyridoxal 5'-phosphate + NH3 + H2O2],3.0
Rv1156,0.0,,0.0,0.0,,0.0
Rv1157c,0.0,,0.0,0.0,,0.0
Rv1158c,0.0,Conserved alanine and proline rich protein,0.0,0.0,,0.0
Rv1159,0.0,probable conserved membrane protein,0.0,0.0,,0.0
Rv1159A,0.0,Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96),0.0,0.0,,0.0
Rv1160,0.0,"Mutator mutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)",0.0,0.0,,0.0
Rv1161,0.0,Respiratory nitrate reductase alpha chain (EC 1.7.99.4),0.0,0.0,,0.0
Rv1162,0.0,Respiratory nitrate reductase beta chain (EC 1.7.99.4),0.0,0.0,,0.0
Rv1163,0.0,Respiratory nitrate reductase delta chain (EC 1.7.99.4),0.0,0.0,,0.0
Rv1164,0.0,Respiratory nitrate reductase gamma chain (EC 1.7.99.4),0.0,0.0,,0.0
Rv1165,0.0,GTP-binding protein TypA/BipA,0.0,0.0,,0.0
Rv1166,0.0,LpqW,0.0,0.0,,0.0
Rv1167c,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv1168c,0.0,PPE family protein,0.0,0.0,,0.0
Rv1169c,0.0,"(MTV005.05c), len: 100. similar to the N-terminal region of the M. tuberculosis PE family of proteinseg. TR:O05297 (EMBL:Z93777) MTCI364.07 (99 aa), fasta scores; opt: 209 z-score: 407.6 E(): 1.6e-15, 37.4% identityin 99 aa overlap. Also simlar to the N-terminus of M. tuberculosis TR:P77909 (EMBL:U76006) ESTERASE/LIPASE (EC 3.1.1.3) (TRIACYLGLYCEROL LIPASE) (437 aa), fasta scores; opt: 193z-score: 381.8 E(): 4.4e-14, 37.2% identity in 94 aa overlap. Contains a helix-turn-heix motiffrom aa 88-109(+2.76 SD)",0.0,0.0,,0.0
Rv1170,0.0,N-acetyl-1-D-myo-inosityl-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase MshB,0.0,0.0,,0.0
Rv1171,0.0,,0.0,0.0,,0.0
Rv1172c,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv1173,0.0,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1 / 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2",0.0,1.0,"Essential for coenzyme F420 production: participates in a portion of the F420 biosynthetic pathway between pyrimidinedione and FO (biosynthesis intermediate), before the deazaflavin ring is formed.",2.0
Rv1174c,0.0,LOW MOLECULAR WEIGHT T-CELL ANTIGEN TB8.4,0.0,0.0,,0.0
Rv1175c,0.0,"2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)",0.0,1.0,"Catalyzes the NADP-dependent reduction of 2,4-dienoyl-CoA to yield trans-2- enoyl-CoA [catalytic activity: trans-2,3-didehydroacyl-CoA + NADP(+) = trans,trans-2,3,4,5-tetradehydroacyl-CoA + NADPH].",1.0
Rv1176c,0.0,"Transcriptional regulator, PadR family",0.0,0.0,,0.0
Rv1177,0.0,Ferredoxin,0.0,0.0,,0.0
Rv1178,0.0,"N-succinyl-L,L-diaminopimelate aminotransferase alternative (EC 2.6.1.17)",0.0,0.0,,0.0
Rv1179c,0.0,DNA or RNA helicases of superfamily II,0.0,0.0,,0.0
Rv1180,0.0,Polyketide synthase,0.0,1.0,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism. Supposedly involved in stationary-phase survival.,0.0
Rv1181,0.0,Polyketide synthase,0.0,0.0,,0.0
Rv1182,0.0,POSSIBLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA2,0.0,0.0,,0.0
Rv1183,0.0,"membrane protein, MmpL family, putative",0.0,0.0,,0.0
Rv1184c,0.0,POSSIBLE EXPORTED PROTEIN,0.0,0.0,,0.0
Rv1185c,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv1186c,0.0,Regulator of polyketide synthase expression,0.0,0.0,,0.0
Rv1187,0.0,Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12),0.0,0.0,,0.0
Rv1188,0.0,Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase),0.0,1.0,Oxidizes proline to glutamate for use as a carbon and nitrogen source [catalytic activity: L-proline + acceptor + H2O = (S)-1-pyrroline-5-carboxylate + reduced acceptor],1.0
Rv1189,0.0,putative RNA polymerase sigma factor,0.0,0.0,,0.0
Rv1190,0.0,"hydrolase, alpha/beta hydrolase fold family",0.0,0.0,,0.0
Rv1191,0.0,putative RNA polymerase sigma factor,0.0,0.0,,0.0
Rv1192,0.0,,0.0,0.0,,0.0
Rv1193,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv1194c,0.0,Regulator of polyketide synthase expression,0.0,0.0,,0.0
Rv1195,0.0,FIG018298: PE family protein,0.0,0.0,,0.0
Rv1196,0.0,PPE family protein,0.0,0.0,,0.0
Rv1197,0.0,ESAT-6-like protein EsxK,0.0,0.0,,0.0
Rv1198,0.0,ESAT-6-like protein EsxL,0.0,0.0,,0.0
Rv1199c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv1200,0.0,Permeases of the major facilitator superfamily,0.0,0.0,,0.0
Rv1201c,0.0,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)",0.0,0.0,,0.0
Rv1202,0.0,"N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)",0.0,0.0,,0.0
Rv1203c,0.0,,0.0,0.0,,0.0
Rv1204c,0.0,ATPase,0.0,0.0,,0.0
Rv1205,0.0,Lysine decarboxylase family,0.0,0.0,,0.0
Rv1206,0.0,Acetoacetyl-CoA synthetase (EC 6.2.1.16) / Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv1207,0.0,Non functional Dihydropteroate synthase 2,0.0,0.0,,0.0
Rv1208,0.0,Glycosyltransferases involved in cell wall biogenesis,0.0,0.0,,0.0
Rv1209,0.0,,0.0,0.0,,0.0
Rv1210,0.0,DNA-3-methyladenine glycosylase (EC 3.2.2.20),0.0,0.0,,0.0
Rv1211,0.0,,0.0,0.0,,0.0
Rv1212c,0.0,"Predicted glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21), Actinobacterial type",0.0,0.0,,0.0
Rv1213,0.0,Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27),0.0,0.0,,0.0
Rv1214c,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv1215c,0.0,Cocaine esterase (EC 3.1.1.-),0.0,0.0,,0.0
Rv1216c,0.0,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1217c,0.0,PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER,0.0,0.0,,0.0
Rv1218c,0.0,"ABC-type multidrug transport system, ATPase component",0.0,0.0,,0.0
Rv1219c,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv1220c,0.0,O-methyltransferase,0.0,0.0,,0.0
Rv1221,0.0,"RNA polymerase sigma-70 factor, ECF subfamily",0.0,0.0,,0.0
Rv1222,0.0,,0.0,0.0,,0.0
Rv1223,0.0,serine protease,0.0,0.0,,0.0
Rv1224,0.0,Twin-arginine translocation protein TatB,0.0,0.0,,0.0
Rv1225c,0.0,"HAD-superfamily subfamily IIA hydrolase, hypothetical 2",0.0,0.0,,0.0
Rv1226c,0.0,"transmembrane protein, distant homology with ydbT",0.0,0.0,,0.0
Rv1227c,0.0,"transmembrane protein, distant homology with ydbS",0.0,0.0,,0.0
Rv1228,0.0,PUTATIVE LIPOPROTEIN LPQX,0.0,0.0,,0.0
Rv1229c,0.0,Mrp protein homolog,0.0,0.0,,0.0
Rv1230c,0.0,POSSIBLE MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1231c,0.0,PROBABLE MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1232c,0.0,Mg/Co/Ni transporter MgtE / CBS domain,0.0,0.0,,0.0
Rv1233c,0.0,Basic proline-rich protein,0.0,0.0,,0.0
Rv1234,0.0,,0.0,0.0,,0.0
Rv1235,0.0,"Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE",0.0,0.0,,0.0
Rv1236,0.0,"Maltose/maltodextrin ABC transporter, permease protein MalF",0.0,0.0,,0.0
Rv1237,0.0,"Maltose/maltodextrin ABC transporter, permease protein MalG",0.0,0.0,,0.0
Rv1238,0.0,Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19),0.0,0.0,,0.0
Rv1239c,0.0,Magnesium and cobalt transport protein CorA,0.0,0.0,,0.0
Rv1240,0.0,Malate dehydrogenase (EC 1.1.1.37),0.0,1.0,Involved in the conversion of malate to oxaloacetate [catalytic activity: (S)-malate + NAD+ = oxaloacetate + NADH].,0.0
Rv1241,0.0,,0.0,0.0,,0.0
Rv1242,0.0,,0.0,0.0,,0.0
Rv1243c,0.0,PE family protein,0.0,0.0,,0.0
Rv1244,0.0,Substrate-binding region of ABC-type glycine betaine transport system,0.0,0.0,,0.0
Rv1245c,1.0,Short-chain type dehydrogenase/reductase,3.0,1.0,Function unknown; supposedly involved in cellular metabolism.,3.0
Rv1246c,0.0,,0.0,0.0,,0.0
Rv1247c,0.0,,0.0,0.0,,0.0
Rv1248c,0.0,Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) / 2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2),0.0,0.0,,0.0
Rv1249c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv1250,0.0,EmrB/QacA family drug resistance transporter,0.0,0.0,,0.0
Rv1251c,0.0,Superfamily I DNA and RNA helicases and helicase subunits,0.0,0.0,,0.0
Rv1252c,0.0,Putative lipoprotein lprE precursor,0.0,0.0,,0.0
Rv1253,0.0,Cold-shock DEAD-box protein A,0.0,0.0,,0.0
Rv1254,0.0,Acyltransferase,0.0,0.0,,0.0
Rv1255c,0.0,Possible oxidoreductase subunit,0.0,0.0,,0.0
Rv1256c,0.0,Cytochrome P450 130,0.0,0.0,,0.0
Rv1257c,0.0,"""Glycolate oxidase, subunit GlcD""",0.0,1.0,Function unknown; probably involved in cellular metabolism,2.0
Rv1258c,0.0,H+ antiporter integral membrane transport protein,0.0,0.0,,0.0
Rv1259,0.0,"""Uracil-DNA glycosylase, family 5""",0.0,0.0,,0.0
Rv1260,0.0,Oxidoreductase,0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv1261c,0.0,,0.0,1.0,Function unknown,4.0
Rv1262c,0.0,Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17),0.0,0.0,,0.0
Rv1263,0.0,Amidase (EC 3.5.1.4),0.0,0.0,,0.0
Rv1264,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv1265,0.0,,0.0,0.0,,0.0
Rv1266c,0.0,Serine/threonine protein kinase (EC 2.7.11.1),0.0,0.0,,0.0
Rv1267c,0.0,Transcriptional regulatory protein EmbR,0.0,0.0,,0.0
Rv1268c,0.0,,0.0,0.0,,0.0
Rv1269c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv1270c,0.0,Lipoprotein LprA,0.0,0.0,,0.0
Rv1271c,0.0,,0.0,0.0,,0.0
Rv1272c,0.0,Lipid A export ATP-binding/permease protein MsbA,0.0,0.0,,0.0
Rv1273c,0.0,ABC transporter ATP-binding protein,0.0,0.0,,0.0
Rv1274,0.0,Lipoprotein LprB,0.0,0.0,,0.0
Rv1275,0.0,Putative lipoprotein LprC precursor,0.0,0.0,,0.0
Rv1276c,0.0,Phosphohistidine phosphatase SixA,0.0,0.0,,0.0
Rv1277,0.0,DNA double-strand break repair protein Mre11,0.0,0.0,,0.0
Rv1278,0.0,DNA double-strand break repair Rad50 ATPase,0.0,0.0,,0.0
Rv1279,0.0,Choline dehydrogenase (EC 1.1.99.1),0.0,1.0,"Function unknown; probably involved in cellular metabolism, probably electron-transfer-linked.",2.0
Rv1280c,0.0,"""Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)""",0.0,0.0,,0.0
Rv1281c,0.0,Oligopeptide transport system permease protein OppD (TC 3.A.1.5.1),0.0,0.0,,0.0
Rv1282c,0.0,Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1),0.0,0.0,,0.0
Rv1283c,0.0,Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1),0.0,0.0,,0.0
Rv1284,0.0,Carbonic anhydrase (EC 4.2.1.1),0.0,0.0,,0.0
Rv1285,0.0,Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4),0.0,0.0,,0.0
Rv1286,0.0,Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4) / Adenylylsulfate kinase (EC 2.7.1.25),0.0,0.0,,0.0
Rv1287,0.0,"Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family",0.0,0.0,,0.0
Rv1288,0.0,Putative esterase,0.0,0.0,,0.0
Rv1289,0.0,,0.0,0.0,,0.0
Rv1290A,0.0,,0.0,0.0,,0.0
Rv1290c,0.0,,0.0,0.0,,0.0
Rv1291c,0.0,,0.0,0.0,,0.0
Rv1292,0.0,Arginyl-tRNA synthetase (EC 6.1.1.19),0.0,0.0,,0.0
Rv1293,0.0,Diaminopimelate decarboxylase (EC 4.1.1.20),0.0,0.0,,0.0
Rv1294,0.0,Homoserine dehydrogenase (EC 1.1.1.3),0.0,1.0,Involved in the conversion of L-aspartate to homoserine (third step). Homoserine participates in the biosynthesis of threonine and then isoleucine and in the biosynthesis of methionine [catalytic activity: L-homoserine + NAD(P)(+) = L-aspartate 4-semialdehyde + NAD(P)H.],0.0
Rv1295,0.0,Threonine synthase (EC 4.2.3.1),0.0,0.0,,0.0
Rv1296,0.0,Homoserine kinase (EC 2.7.1.39),0.0,0.0,,0.0
Rv1297,0.0,Transcription termination factor Rho,0.0,0.0,,0.0
Rv1298,0.0,LSU ribosomal protein L31p,0.0,0.0,,0.0
Rv1299,0.0,Peptide chain release factor 1,0.0,0.0,,0.0
Rv1300,0.0,Methylase of polypeptide chain release factors,0.0,0.0,,0.0
Rv1301,0.0,"""YrdC/Sua5 family protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA""",0.0,0.0,,0.0
Rv1302,0.0,Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-),0.0,0.0,,0.0
Rv1303,0.0,ATP synthase protein I,0.0,0.0,,0.0
Rv1304,0.0,ATP synthase A chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1305,0.0,ATP synthase C chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1306,0.0,ATP synthase B chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1307,0.0,ATP synthase B' chain (EC 3.6.3.14) / ATP synthase delta chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1308,0.0,ATP synthase alpha chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1309,0.0,ATP synthase gamma chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1310,0.0,ATP synthase beta chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1311,0.0,ATP synthase epsilon chain (EC 3.6.3.14),0.0,0.0,,0.0
Rv1312,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv1313c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv1314c,0.0,Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17),0.0,0.0,,0.0
Rv1315,0.0,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),0.0,0.0,,0.0
Rv1316c,0.0,Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),0.0,0.0,,0.0
Rv1317c,0.0,Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),0.0,0.0,,0.0
Rv1318c,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv1319c,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv1320c,0.0,Adenylate cyclase (EC 4.6.1.1),0.0,0.0,,0.0
Rv1321,0.0,,0.0,0.0,,0.0
Rv1322,0.0,,0.0,0.0,,0.0
Rv1322A,0.0,Methylmalonyl-CoA epimerase (EC 5.1.99.1); Ethylmalonyl-CoA epimerase,0.0,0.0,,0.0
Rv1323,0.0,3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9),0.0,0.0,,0.0
Rv1324,0.0,COG3118: Thioredoxin domain-containing protein EC-YbbN,0.0,0.0,,0.0
Rv1325c,0.0,PE-PGRS FAMILY PROTEIN,0.0,0.0,,0.0
Rv1326c,0.0,"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",0.0,0.0,,0.0
Rv1327c,0.0,Putative glucanase glgE (EC 3.2.1.-),0.0,0.0,,0.0
Rv1328,0.0,Glycogen phosphorylase (EC 2.4.1.1),0.0,0.0,,0.0
Rv1329c,0.0,DinG family ATP-dependent helicase YoaA,0.0,0.0,,0.0
Rv1330c,0.0,Nicotinate phosphoribosyltransferase (EC 2.4.2.11),0.0,0.0,,0.0
Rv1331,0.0,ATP-dependent Clp protease adaptor protein ClpS,0.0,0.0,,0.0
Rv1332,0.0,Transcriptional regulatory protein,0.0,0.0,,0.0
Rv1333,0.0,possible hydrolase,0.0,0.0,,0.0
Rv1334,0.0,Mec+,0.0,0.0,,0.0
Rv1335,0.0,9.5 kDa culture filtrate antigen Cfp10A,0.0,0.0,,0.0
Rv1336,0.0,Cysteine synthase B (EC 2.5.1.47),0.0,0.0,,0.0
Rv1337,0.0,Rhomboid membrane family protein,0.0,0.0,,0.0
Rv1338,0.0,Glutamate racemase (EC 5.1.1.3),0.0,0.0,,0.0
Rv1339,0.0,Metal-dependent hydrolases of the beta-lactamase superfamily III,0.0,0.0,,0.0
Rv1340,0.0,Ribonuclease PH (EC 2.7.7.56),0.0,0.0,,0.0
Rv1341,0.0,"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)",0.0,0.0,,0.0
Rv1342c,0.0,CONSERVED MEMBRANE PROTEIN,0.0,0.0,,0.0
Rv1343c,0.0,Lipoprotein LprD,0.0,0.0,,0.0
Rv1344,0.0,Acyl carrier protein MbtL,0.0,0.0,,0.0
Rv1345,0.0,Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),0.0,0.0,,0.0
Rv1346,0.0,Isovaleryl-CoA dehydrogenase (EC 1.3.99.10),0.0,0.0,,0.0
Rv1347c,0.0,Lysine N-acyltransferase mbtK (EC 2.3.1.-) (N-acyltransferase mbtK) (Mycobactin synthetase protein K),0.0,0.0,,0.0
Rv1348,0.0,ABC transporter ATP-binding protein,0.0,1.0,Involved in iron homeostasis. Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.,0.0
Rv1349,0.0,ABC transporter ATP-binding protein,0.0,0.0,,0.0
Rv1350,1.0,3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100),4.0,1.0,Involved in the fatty acid biosynthesis pathway (first reduction step) [catalytic activity: (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+ = 3-oxoacyl-[acyl-carrier protein] + NADPH].,1.0
Rv1351,0.0,,0.0,0.0,,0.0
Rv1352,0.0,,0.0,0.0,,0.0
Rv1353c,0.0,"Transcriptional regulator, TetR family",0.0,0.0,,0.0
Rv1354c,0.0,Sensory box/GGDEF family protein,0.0,0.0,,0.0
Rv1355c,0.0,Molybdopterin biosynthesis protein MoeY,0.0,1.0,"Involved in biosynthesis of a demolybdo cofactor (molybdopterin), necessary for molybdoenzymes. Plays a role in the activation of the small subunit of the molybdopterin converting factor (MOAD)",0.0
Rv1356c,0.0,,0.0,0.0,,0.0
Rv1357c,0.0,Sensory box/GGDEF family protein,0.0,0.0,,0.0
Rv1358,0.0,"Adenylyl cyclase class-3/4/guanylyl cyclase / Disease resistance domain-containing protein / Tetratricopeptide repeat-containing protein / Transcriptional regulator, LuxR family",0.0,0.0,,0.0
Rv1359,0.0,Adenylyl cyclase class-3/4/guanylyl cyclase,0.0,0.0,,0.0
Rv1360,0.0,Oxidoreductase,0.0,1.0,Function unknown; probably involved in cellular metabolism.,2.0
Rv1361c,0.0,PPE family protein,0.0,0.0,,0.0
Rv1362c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv1363c,0.0,Possible membrane protein,0.0,0.0,,0.0
Rv1364c,0.0,"""Serine phosphatase RsbU, regulator of sigma subunit""",0.0,0.0,,0.0
Rv1365c,0.0,Anti-sigma factor antagonist,0.0,0.0,,0.0
Rv1366,0.0,GTP pyrophosphokinase (EC 2.7.6.5),0.0,0.0,,0.0
Rv1367c,0.0,Beta-lactamase class C and other penicillin binding proteins,0.0,0.0,,0.0
Rv1368,0.0,Lipoprotein LprF,0.0,0.0,,0.0
Rv1369c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv1370c,0.0,Mobile element protein,0.0,0.0,,0.0
Rv1371,0.0,Desaturase-related protein,0.0,0.0,,0.0
Rv1372,0.0,Chalcone synthase (EC 2.3.1.74),0.0,0.0,,0.0
Rv1373,0.0,Glycolipid sulfotransferase,0.0,0.0,,0.0
Rv1374c,0.0,,0.0,0.0,,0.0
Rv1375,0.0,,0.0,0.0,,0.0
Rv1376,0.0,,0.0,0.0,,0.0
Rv1377c,0.0,Methyltransferase (EC 2.1.1.-),0.0,0.0,,0.0
Rv1378c,0.0,HNH nuclease,0.0,0.0,,0.0
Rv1379,0.0,Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR,0.0,0.0,,0.0
Rv1380,0.0,Aspartate carbamoyltransferase (EC 2.1.3.2),0.0,0.0,,0.0
Rv1381,0.0,Dihydroorotase (EC 3.5.2.3),0.0,0.0,,0.0
Rv1382,0.0,FIG00821137: secreted protein,0.0,0.0,,0.0
Rv1383,0.0,Carbamoyl-phosphate synthase small chain (EC 6.3.5.5),0.0,0.0,,0.0
Rv1384,0.0,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5),0.0,0.0,,0.0
Rv1385,0.0,Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23),0.0,0.0,,0.0
Rv1386,0.0,PE family protein,0.0,0.0,,0.0
Rv1387,0.0,PPE family protein,0.0,0.0,,0.0
Rv1388,0.0,integration host factor,0.0,0.0,,0.0
Rv1389,0.0,Guanylate kinase (EC 2.7.4.8),0.0,0.0,,0.0
Rv1390,0.0,DNA-directed RNA polymerase omega subunit (EC 2.7.7.6),0.0,0.0,,0.0
Rv1391,0.0,Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5),0.0,0.0,,0.0
Rv1392,0.0,S-adenosylmethionine synthetase (EC 2.5.1.6),0.0,0.0,,0.0
Rv1393c,0.0,Cyclohexanone monooxygenase (EC 1.14.13.22),0.0,1.0,Function unknown; probably involved in cellular metabolism,2.0
Rv1394c,0.0,Cytochrome P450 132,0.0,0.0,,0.0
Rv1395,0.0,"Transcriptional regulator, AraC family",0.0,0.0,,0.0
